invoice_id,line_number,account_key,shipment_date,product_key,cartons,units,gross_invoice_amount,deduction_rate,payment_terms_days,realised_dso,fiscal_year,invoice_date,co_op_allowance,markdown_allowance,chargeback,other_deduction,total_deductions,net_revenue,due_date,collection_date
56,9,5,2023-10-02,12,9,51,101951,0.058006,60,65,2023,2023-10-02,2661,1774,10.053367,473,59.137452,96037,2023-12-01,2023-12-06
56,10,5,2023-10-02,61,6,34,24415,0.058006,60,65,2023,2023-10-02,637,425,2.407602,113,14.162367,22999,2023-12-01,2023-12-06
56,11,5,2023-10-02,70,9,51,158735,0.058006,60,65,2023,2023-10-02,4143,2762,15.65284,737,92.075531,149527,2023-12-01,2023-12-06
56,12,5,2023-10-02,41,5,28,31445,0.058006,60,65,2023,2023-10-02,821,547,3.10083,146,18.240175,29621,2023-12-01,2023-12-06
56,13,5,2023-10-02,31,9,51,113203,0.058006,60,65,2023,2023-10-02,2955,1970,11.162987,525,65.664631,106637,2023-12-01,2023-12-06
56,14,5,2023-10-02,26,6,34,54891,0.058006,60,65,2023,2023-10-02,1433,955,5.412824,255,31.840144,51707,2023-12-01,2023-12-06
56,15,5,2023-10-02,33,7,40,36609,0.058006,60,65,2023,2023-10-02,956,637,3.609977,170,21.235157,34485,2023-12-01,2023-12-06
56,16,5,2023-10-02,55,12,68,159516,0.058006,60,65,2023,2023-10-02,4164,2776,15.729897,740,92.528808,150263,2023-12-01,2023-12-06
56,17,5,2023-10-02,18,5,28,30273,0.058006,60,65,2023,2023-10-02,790,527,2.985244,140,17.560261,28517,2023-12-01,2023-12-06
56,18,5,2023-10-02,27,10,57,39535,0.058006,60,65,2023,2023-10-02,1032,688,3.898512,183,22.932425,37241,2023-12-01,2023-12-06
57,1,5,2023-10-05,1,3,17,40478,0.058006,60,65,2023,2023-10-05,1057,704,3.991551,188,23.479714,38130,2023-12-04,2023-12-09
57,2,5,2023-10-05,9,7,40,98096,0.058006,60,65,2023,2023-10-05,2561,1707,9.673219,455,56.901288,92406,2023-12-04,2023-12-09
57,3,5,2023-10-05,7,10,57,133393,0.058006,60,65,2023,2023-10-05,3482,2321,13.153911,619,77.375948,125656,2023-12-04,2023-12-09
57,4,5,2023-10-05,4,2,11,20954,0.058006,60,65,2023,2023-10-05,547,365,2.066269,97,12.154521,19739,2023-12-04,2023-12-09
57,5,5,2023-10-05,5,9,51,139981,0.058006,60,65,2023,2023-10-05,3654,2436,13.803473,650,81.196899,131861,2023-12-04,2023-12-09
57,6,5,2023-10-05,49,2,11,7907,0.058006,60,65,2023,2023-10-05,206,138,0.779702,37,4.586485,7448,2023-12-04,2023-12-09
57,7,5,2023-10-05,25,4,23,55511,0.058006,60,65,2023,2023-10-05,1449,966,5.473899,258,32.199407,52291,2023-12-04,2023-12-09
57,8,5,2023-10-05,6,9,51,91219,0.058006,60,65,2023,2023-10-05,2381,1587,8.995118,423,52.912457,85928,2023-12-04,2023-12-09
57,9,5,2023-10-05,8,7,40,85738,0.058006,60,65,2023,2023-10-05,2238,1492,8.454577,398,49.732807,80764,2023-12-04,2023-12-09
57,10,5,2023-10-05,45,3,17,17296,0.058006,60,65,2023,2023-10-05,451,301,1.705528,80,10.032516,16292,2023-12-04,2023-12-09
57,11,5,2023-10-05,2,5,28,67377,0.058006,60,65,2023,2023-10-05,1759,1172,6.644024,313,39.082492,63469,2023-12-04,2023-12-09
57,12,5,2023-10-05,48,13,74,194293,0.058006,60,65,2023,2023-10-05,5072,3381,19.159218,902,112.701283,183023,2023-12-04,2023-12-09
57,13,5,2023-10-05,23,3,17,28496,0.058006,60,65,2023,2023-10-05,744,496,2.810011,132,16.529477,26843,2023-12-04,2023-12-09
57,14,5,2023-10-05,21,11,62,46576,0.058006,60,65,2023,2023-10-05,1216,811,4.592881,216,27.016948,43875,2023-12-04,2023-12-09
57,15,5,2023-10-05,3,6,34,75417,0.058006,60,65,2023,2023-10-05,1969,1312,7.436854,350,43.746202,71042,2023-12-04,2023-12-09
57,16,5,2023-10-05,65,8,45,104978,0.058006,60,65,2023,2023-10-05,2740,1827,10.351891,487,60.893478,98889,2023-12-04,2023-12-09
57,17,5,2023-10-05,18,12,68,72656,0.058006,60,65,2023,2023-10-05,1897,1264,7.164586,337,42.144626,68441,2023-12-04,2023-12-09
57,18,5,2023-10-05,27,10,57,39535,0.058006,60,65,2023,2023-10-05,1032,688,3.898512,183,22.932425,37241,2023-12-04,2023-12-09
57,19,5,2023-10-05,15,10,57,62544,0.058006,60,65,2023,2023-10-05,1633,1088,6.167412,290,36.278894,58916,2023-12-04,2023-12-09
57,20,5,2023-10-05,24,10,57,41590,0.058006,60,65,2023,2023-10-05,1086,724,4.101143,193,24.124373,39177,2023-12-04,2023-12-09
58,1,5,2023-11-17,24,11,62,45749,0.058006,60,65,2023,2023-11-17,1194,796,4.511258,212,26.536811,43095,2024-01-16,2024-01-21
58,2,5,2023-11-17,10,2,11,20010,0.058006,60,65,2023,2023-11-17,522,348,1.973229,93,11.607232,18850,2024-01-16,2024-01-21
58,3,5,2023-11-17,2,10,57,134754,0.058006,60,65,2023,2023-11-17,3517,2345,13.288047,625,78.164984,126937,2024-01-16,2024-01-21
58,4,5,2023-11-17,35,2,11,23657,0.058006,60,65,2023,2023-11-17,618,412,2.332829,110,13.722521,22285,2024-01-16,2024-01-21
58,5,5,2023-11-17,3,11,62,138264,0.058006,60,65,2023,2023-11-17,3609,2406,13.634233,642,80.20137,130244,2024-01-16,2024-01-21
58,6,5,2023-11-17,8,2,11,24496,0.058006,60,65,2023,2023-11-17,639,426,2.415593,114,14.209373,23076,2024-01-16,2024-01-21
58,7,5,2023-11-17,21,13,74,55045,0.058006,60,65,2023,2023-11-17,1437,958,5.42795,255,31.92912,51852,2024-01-16,2024-01-21
58,8,5,2023-11-17,61,11,62,44762,0.058006,60,65,2023,2023-11-17,1168,779,4.413938,208,25.96434,42165,2024-01-16,2024-01-21
58,9,5,2023-11-17,6,10,57,101355,0.058006,60,65,2023,2023-11-17,2646,1764,9.994575,470,58.791618,95476,2024-01-16,2024-01-21
58,10,5,2023-11-17,1,3,17,40478,0.058006,60,65,2023,2023-11-17,1057,704,3.991551,188,23.479714,38130,2024-01-16,2024-01-21
58,11,5,2023-11-17,11,10,57,119935,0.058006,60,65,2023,2023-11-17,3131,2087,11.826819,557,69.569522,112978,2024-01-16,2024-01-21
58,12,5,2023-11-17,28,12,68,135657,0.058006,60,65,2023,2023-11-17,3541,2361,13.377091,630,78.68877,127788,2024-01-16,2024-01-21
58,13,5,2023-11-17,27,12,68,47442,0.058006,60,65,2023,2023-11-17,1238,826,4.678215,220,27.518909,44690,2024-01-16,2024-01-21
58,14,5,2023-11-17,5,13,74,202194,0.058006,60,65,2023,2023-11-17,5278,3519,19.93835,938,117.28441,190466,2024-01-16,2024-01-21
58,15,5,2023-11-17,12,8,45,90623,0.058006,60,65,2023,2023-11-17,2365,1577,8.936326,421,52.566624,85366,2024-01-16,2024-01-21
58,16,5,2023-11-17,32,3,17,27203,0.058006,60,65,2023,2023-11-17,710,473,2.682439,126,15.779053,25625,2024-01-16,2024-01-21
59,1,5,2023-12-12,16,7,40,107780,0.058006,60,65,2023,2023-12-12,2813,1876,10.628155,500,62.518557,101528,2024-02-10,2024-02-15
59,2,5,2023-12-12,5,5,28,77767,0.058006,60,65,2023,2023-12-12,2030,1353,7.668596,361,45.109389,73256,2024-02-10,2024-02-15
59,3,5,2023-12-12,21,9,51,38108,0.058006,60,65,2023,2023-12-12,995,663,3.757812,177,22.104776,35897,2024-02-10,2024-02-15
59,4,5,2023-12-12,9,7,40,98096,0.058006,60,65,2023,2023-12-12,2561,1707,9.673219,455,56.901288,92406,2024-02-10,2024-02-15
59,5,5,2023-12-12,24,5,28,20795,0.058006,60,65,2023,2023-12-12,543,362,2.050572,96,12.062187,19589,2024-02-10,2024-02-15
59,6,5,2023-12-12,8,2,11,24496,0.058006,60,65,2023,2023-12-12,639,426,2.415593,114,14.209373,23076,2024-02-10,2024-02-15
59,7,5,2023-12-12,39,6,34,36988,0.058006,60,65,2023,2023-12-12,965,644,3.647364,172,21.45508,34842,2024-02-10,2024-02-15
59,8,5,2023-12-12,30,4,23,16393,0.058006,60,65,2023,2023-12-12,428,285,1.616484,76,9.50873,15442,2024-02-10,2024-02-15
59,9,5,2023-12-12,28,3,17,33914,0.058006,60,65,2023,2023-12-12,885,590,3.344273,157,19.672193,31947,2024-02-10,2024-02-15
59,10,5,2023-12-12,20,5,28,46814,0.058006,60,65,2023,2023-12-12,1222,815,4.616284,217,27.15461,44098,2024-02-10,2024-02-15
59,11,5,2023-12-12,52,6,34,97887,0.058006,60,65,2023,2023-12-12,2555,1703,9.65267,454,56.780415,92209,2024-02-10,2024-02-15
59,12,5,2023-12-12,36,12,68,51887,0.058006,60,65,2023,2023-12-12,1354,903,5.116583,241,30.097548,48877,2024-02-10,2024-02-15
59,13,5,2023-12-12,1,10,57,134927,0.058006,60,65,2023,2023-12-12,3522,2348,13.305171,626,78.265713,127101,2024-02-10,2024-02-15
59,14,5,2023-12-12,15,9,51,56289,0.058006,60,65,2023,2023-12-12,1469,980,5.550671,261,32.651005,53024,2024-02-10,2024-02-15
59,15,5,2023-12-12,12,13,74,147262,0.058006,60,65,2023,2023-12-12,3844,2563,14.52153,683,85.420763,138720,2024-02-10,2024-02-15
59,16,5,2023-12-12,6,10,57,101355,0.058006,60,65,2023,2023-12-12,2646,1764,9.994575,470,58.791618,95476,2024-02-10,2024-02-15
59,17,5,2023-12-12,27,6,34,23721,0.058006,60,65,2023,2023-12-12,619,413,2.339107,110,13.759455,22345,2024-02-10,2024-02-15
59,18,5,2023-12-12,11,5,28,59968,0.058006,60,65,2023,2023-12-12,1565,1044,5.913409,278,34.784761,56489,2024-02-10,2024-02-15
59,19,5,2023-12-12,32,4,23,36270,0.058006,60,65,2023,2023-12-12,947,631,3.576585,168,21.038737,34166,2024-02-10,2024-02-15
59,20,5,2023-12-12,4,10,57,104770,0.058006,60,65,2023,2023-12-12,2735,1823,10.331343,486,60.772604,98693,2024-02-10,2024-02-15
59,21,5,2023-12-12,2,7,40,94328,0.058006,60,65,2023,2023-12-12,2462,1641,9.301633,438,54.715489,88856,2024-02-10,2024-02-15
59,22,5,2023-12-12,3,9,51,113125,0.058006,60,65,2023,2023-12-12,2953,1969,11.155282,525,65.619303,106563,2024-02-10,2024-02-15
59,23,5,2023-12-12,57,8,45,36698,0.058006,60,65,2023,2023-12-12,958,639,3.618824,170,21.287199,34570,2024-02-10,2024-02-15
60,1,5,2023-12-20,4,3,17,31431,0.058006,60,65,2023,2023-12-20,820,547,3.099403,146,18.231781,29608,2024-02-18,2024-02-23
60,2,5,2023-12-20,12,3,17,33984,0.058006,60,65,2023,2023-12-20,887,591,3.351122,158,19.712484,32012,2024-02-18,2024-02-23
60,3,5,2023-12-20,2,8,45,107803,0.058006,60,65,2023,2023-12-20,2814,1876,10.630438,500,62.531988,101550,2024-02-18,2024-02-23
60,4,5,2023-12-20,21,5,28,21171,0.058006,60,65,2023,2023-12-20,553,368,2.087673,98,12.280431,19943,2024-02-18,2024-02-23
60,5,5,2023-12-20,1,12,68,161913,0.058006,60,65,2023,2023-12-20,4226,2818,15.966205,751,93.918855,152521,2024-02-18,2024-02-23
60,6,5,2023-12-20,14,6,34,77084,0.058006,60,65,2023,2023-12-20,2012,1341,7.601243,358,44.713192,72613,2024-02-18,2024-02-23
60,7,5,2023-12-20,6,9,51,91219,0.058006,60,65,2023,2023-12-20,2381,1587,8.995118,423,52.912457,85928,2024-02-18,2024-02-23
60,8,5,2023-12-20,8,10,57,122482,0.058006,60,65,2023,2023-12-20,3197,2131,12.077967,568,71.046867,115378,2024-02-18,2024-02-23
60,9,5,2023-12-20,41,9,51,56602,0.058006,60,65,2023,2023-12-20,1477,985,5.581494,263,32.832315,53319,2024-02-18,2024-02-23
60,10,5,2023-12-20,7,12,68,160072,0.058006,60,65,2023,2023-12-20,4178,2786,15.784693,743,92.851138,150787,2024-02-18,2024-02-23
60,11,5,2023-12-20,11,3,17,35981,0.058006,60,65,2023,2023-12-20,939,626,3.548046,167,20.870857,33894,2024-02-18,2024-02-23
60,12,5,2023-12-20,30,10,57,40982,0.058006,60,65,2023,2023-12-20,1070,713,4.04121,190,23.771825,38605,2024-02-18,2024-02-23
60,13,5,2023-12-20,18,7,40,42383,0.058006,60,65,2023,2023-12-20,1106,738,4.179342,197,24.584365,39924,2024-02-18,2024-02-23
60,14,5,2023-12-20,35,5,28,59143,0.058006,60,65,2023,2023-12-20,1544,1029,5.832071,274,34.306303,55712,2024-02-18,2024-02-23
61,1,6,2023-03-01,29,6,18,32594,0.027923,45,42,2023,2023-03-01,410,273,1.547226,73,9.101331,31684,2023-04-15,2023-04-12
61,2,6,2023-03-01,12,7,21,44415,0.027923,45,42,2023,2023-03-01,558,372,2.108371,99,12.402181,43175,2023-04-15,2023-04-12
61,3,6,2023-03-01,23,12,35,63845,0.027923,45,42,2023,2023-03-01,802,535,3.030735,143,17.827853,62063,2023-04-15,2023-04-12
61,4,6,2023-03-01,49,6,18,13287,0.027923,45,42,2023,2023-03-01,167,111,0.630711,30,3.710062,12916,2023-04-15,2023-04-12
61,5,6,2023-03-01,67,8,24,79187,0.027923,45,42,2023,2023-03-01,995,663,3.759022,177,22.111897,76976,2023-04-15,2023-04-12
61,6,6,2023-03-01,11,5,15,33589,0.027923,45,42,2023,2023-03-01,422,281,1.594476,75,9.379268,32651,2023-04-15,2023-04-12
61,7,6,2023-03-01,1,10,29,75576,0.027923,45,42,2023,2023-03-01,950,633,3.58757,169,21.103354,73465,2023-04-15,2023-04-12
